Date,TZ,City,Code,Load
2020-12-15T14:00:00,EST,N.Y.C.,61761,5909.1787
2020-12-15T14:05:00,EST,N.Y.C.,61761,5937.6504
2020-12-15T14:10:00,EST,N.Y.C.,61761,5912.481
2020-12-15T14:15:00,EST,N.Y.C.,61761,5914.3315
2020-12-15T14:20:00,EST,N.Y.C.,61761,5905.927
2020-12-15T14:25:00,EST,N.Y.C.,61761,5892.6094
2020-12-15T14:30:00,EST,N.Y.C.,61761,5888.4526
2020-12-15T14:35:00,EST,N.Y.C.,61761,5920.960999999999
2020-12-15T14:40:00,EST,N.Y.C.,61761,5899.920999999999
2020-12-15T14:45:00,EST,N.Y.C.,61761,5916.746
2020-12-15T14:50:00,EST,N.Y.C.,61761,5940.3330000000005
2020-12-15T14:55:00,EST,N.Y.C.,61761,5922.678000000001
2020-12-15T15:00:00,EST,N.Y.C.,61761,5924.5967
2020-12-15T15:05:00,EST,N.Y.C.,61761,5912.173000000001
2020-12-15T15:10:00,EST,N.Y.C.,61761,5939.8564
2020-12-15T15:15:00,EST,N.Y.C.,61761,5938.195
2020-12-15T15:20:00,EST,N.Y.C.,61761,5973.960999999999
2020-12-15T15:25:00,EST,N.Y.C.,61761,5956.904
2020-12-15T15:30:00,EST,N.Y.C.,61761,5946.0107
2020-12-15T15:32:32,EST,N.Y.C.,61761,5956.916
2020-12-15T15:34:50,EST,N.Y.C.,61761,5956.715999999999
2020-12-15T15:35:00,EST,N.Y.C.,61761,5936.8896
2020-12-15T15:40:00,EST,N.Y.C.,61761,5957.4478
2020-12-15T15:45:00,EST,N.Y.C.,61761,5973.01
2020-12-15T15:50:00,EST,N.Y.C.,61761,6008.4785
2020-12-15T15:55:00,EST,N.Y.C.,61761,6003.5264
2020-12-15T16:00:00,EST,N.Y.C.,61761,6019.555
2020-12-15T16:05:00,EST,N.Y.C.,61761,6027.835999999999
2020-12-15T16:10:00,EST,N.Y.C.,61761,6010.8467
2020-12-15T16:15:00,EST,N.Y.C.,61761,6060.639
2020-12-15T16:20:00,EST,N.Y.C.,61761,6065.318
2020-12-15T16:25:00,EST,N.Y.C.,61761,6107.9536
2020-12-15T16:30:00,EST,N.Y.C.,61761,6108.241
2020-12-15T16:35:00,EST,N.Y.C.,61761,6155.3633
2020-12-15T16:40:00,EST,N.Y.C.,61761,6173.66
2020-12-15T16:45:00,EST,N.Y.C.,61761,6227.4395
2020-12-15T16:50:00,EST,N.Y.C.,61761,6229.735
2020-12-15T16:55:00,EST,N.Y.C.,61761,6266.1426
2020-12-15T17:00:00,EST,N.Y.C.,61761,6272.118
2020-12-15T17:05:00,EST,N.Y.C.,61761,6314.6655
2020-12-15T17:10:00,EST,N.Y.C.,61761,6270.8477
2020-12-15T17:15:00,EST,N.Y.C.,61761,6334.255
2020-12-15T17:30:00,EST,N.Y.C.,61761,6353.2119999999995
2020-12-15T17:45:00,EST,N.Y.C.,61761,6345.0645
2020-12-15T17:50:00,EST,N.Y.C.,61761,6314.2
2020-12-15T17:55:00,EST,N.Y.C.,61761,6338.54
2020-12-15T18:00:00,EST,N.Y.C.,61761,6326.3574
2020-12-15T18:05:00,EST,N.Y.C.,61761,6283.016
2020-12-15T18:10:00,EST,N.Y.C.,61761,6270.534000000001
2020-12-15T18:15:00,EST,N.Y.C.,61761,6233.923000000001
2020-12-15T18:20:00,EST,N.Y.C.,61761,6231.571
2020-12-15T18:25:00,EST,N.Y.C.,61761,6240.53
2020-12-15T18:30:00,EST,N.Y.C.,61761,6236.6387
2020-12-15T18:35:00,EST,N.Y.C.,61761,6193.789000000001
2020-12-15T18:40:00,EST,N.Y.C.,61761,6196.6587
2020-12-15T18:45:00,EST,N.Y.C.,61761,6192.6284
2020-12-15T18:50:00,EST,N.Y.C.,61761,6214.244000000001
2020-12-15T18:55:00,EST,N.Y.C.,61761,6200.6445
2020-12-15T19:00:00,EST,N.Y.C.,61761,6166.460999999999
2020-12-15T19:05:00,EST,N.Y.C.,61761,6166.905
2020-12-15T19:10:00,EST,N.Y.C.,61761,6152.8896
2020-12-15T19:15:00,EST,N.Y.C.,61761,6146.9307
2020-12-15T19:20:00,EST,N.Y.C.,61761,6132.9004
2020-12-15T19:25:00,EST,N.Y.C.,61761,6099.14
2020-12-15T19:30:00,EST,N.Y.C.,61761,6101.982
2020-12-15T19:35:00,EST,N.Y.C.,61761,6084.758000000001
2020-12-15T19:40:00,EST,N.Y.C.,61761,6048.831999999999
2020-12-15T19:45:00,EST,N.Y.C.,61761,6067.9014
2020-12-15T19:50:00,EST,N.Y.C.,61761,6037.206
2020-12-15T19:55:00,EST,N.Y.C.,61761,6056.5938
2020-12-15T20:00:00,EST,N.Y.C.,61761,6061.178000000001
2020-12-15T20:05:00,EST,N.Y.C.,61761,6008.624
2020-12-15T20:10:00,EST,N.Y.C.,61761,5959.598000000001
2020-12-15T20:15:00,EST,N.Y.C.,61761,5969.3047
2020-12-15T20:20:00,EST,N.Y.C.,61761,5956.5786
2020-12-15T20:25:00,EST,N.Y.C.,61761,5959.659000000001
2020-12-15T20:30:00,EST,N.Y.C.,61761,5915.878000000001
2020-12-15T20:35:00,EST,N.Y.C.,61761,5903.3906
2020-12-15T20:40:00,EST,N.Y.C.,61761,5911.048000000001
2020-12-15T20:45:00,EST,N.Y.C.,61761,5905.5986
2020-12-15T20:50:00,EST,N.Y.C.,61761,5863.268
2020-12-15T20:55:00,EST,N.Y.C.,61761,5872.0967
2020-12-15T21:00:00,EST,N.Y.C.,61761,5845.762
2020-12-15T21:05:00,EST,N.Y.C.,61761,5846.0283
2020-12-15T21:10:00,EST,N.Y.C.,61761,5757.3115
2020-12-15T21:15:00,EST,N.Y.C.,61761,5777.0405
2020-12-15T21:20:00,EST,N.Y.C.,61761,5756.0947
2020-12-15T21:25:00,EST,N.Y.C.,61761,5731.378000000001
2020-12-15T21:30:00,EST,N.Y.C.,61761,5715.7017
2020-12-15T21:35:00,EST,N.Y.C.,61761,5697.05
2020-12-15T21:40:00,EST,N.Y.C.,61761,5723.795
2020-12-15T21:45:00,EST,N.Y.C.,61761,5693.5073
2020-12-15T21:50:00,EST,N.Y.C.,61761,5674.8057
2020-12-15T21:52:40,EST,N.Y.C.,61761,5628.9365
2020-12-15T21:54:10,EST,N.Y.C.,61761,5616.967
2020-12-15T21:55:00,EST,N.Y.C.,61761,5609.1846
2020-12-15T21:57:46,EST,N.Y.C.,61761,5593.2485
2020-12-15T21:59:16,EST,N.Y.C.,61761,5582.304
2020-12-15T22:00:00,EST,N.Y.C.,61761,5574.303000000001
2020-12-15T22:05:00,EST,N.Y.C.,61761,5588.8076
2020-12-15T22:10:00,EST,N.Y.C.,61761,5522.7705
2020-12-15T22:15:00,EST,N.Y.C.,61761,5502.1816
2020-12-15T22:20:00,EST,N.Y.C.,61761,5489.4490000000005
2020-12-15T22:25:00,EST,N.Y.C.,61761,5451.8240000000005
2020-12-15T22:30:00,EST,N.Y.C.,61761,5432.034000000001
2020-12-15T22:35:00,EST,N.Y.C.,61761,5424.2925
2020-12-15T22:40:00,EST,N.Y.C.,61761,5387.130999999999
2020-12-15T22:45:00,EST,N.Y.C.,61761,5366.0503
2020-12-15T22:50:00,EST,N.Y.C.,61761,5371.48
2020-12-15T22:55:00,EST,N.Y.C.,61761,5297.2373
2020-12-15T23:00:00,EST,N.Y.C.,61761,5295.139
2020-12-15T23:05:00,EST,N.Y.C.,61761,5257.710999999999
2020-12-15T23:10:00,EST,N.Y.C.,61761,5201.435
2020-12-15T23:15:00,EST,N.Y.C.,61761,5178.589
2020-12-15T23:20:00,EST,N.Y.C.,61761,5158.569
2020-12-15T23:25:00,EST,N.Y.C.,61761,5136.4424
2020-12-15T23:30:00,EST,N.Y.C.,61761,5110.755
2020-12-15T23:35:00,EST,N.Y.C.,61761,5084.004
2020-12-15T23:40:00,EST,N.Y.C.,61761,5054.436
2020-12-15T23:45:00,EST,N.Y.C.,61761,5010.4277
2020-12-15T23:50:00,EST,N.Y.C.,61761,5008.4297
2020-12-15T23:55:00,EST,N.Y.C.,61761,4994.12
2020-12-16T00:00:00,EST,N.Y.C.,61761,4948.031
2020-12-16T00:05:00,EST,N.Y.C.,61761,4914.6357
2020-12-16T00:10:00,EST,N.Y.C.,61761,4891.5005
2020-12-16T00:15:00,EST,N.Y.C.,61761,4894.2163
2020-12-16T00:20:00,EST,N.Y.C.,61761,4849.6816
2020-12-16T00:25:00,EST,N.Y.C.,61761,4838.416
2020-12-16T00:30:00,EST,N.Y.C.,61761,4827.788
2020-12-16T00:35:00,EST,N.Y.C.,61761,4806.996
2020-12-16T00:40:00,EST,N.Y.C.,61761,4763.575
2020-12-16T00:45:00,EST,N.Y.C.,61761,4767.1924
2020-12-16T00:50:00,EST,N.Y.C.,61761,4738.5254
2020-12-16T00:55:00,EST,N.Y.C.,61761,4731.704000000001
2020-12-16T01:00:00,EST,N.Y.C.,61761,4728.4053
2020-12-16T01:05:00,EST,N.Y.C.,61761,4656.1426
2020-12-16T01:10:00,EST,N.Y.C.,61761,4661.038
2020-12-16T01:15:00,EST,N.Y.C.,61761,4642.76
2020-12-16T01:20:00,EST,N.Y.C.,61761,4659.76
2020-12-16T01:25:00,EST,N.Y.C.,61761,4636.416
2020-12-16T01:30:00,EST,N.Y.C.,61761,4635.9175
2020-12-16T01:35:00,EST,N.Y.C.,61761,4620.8115
2020-12-16T01:40:00,EST,N.Y.C.,61761,4621.692
2020-12-16T01:45:00,EST,N.Y.C.,61761,4611.4053
2020-12-16T01:50:00,EST,N.Y.C.,61761,4589.1016
2020-12-16T01:55:00,EST,N.Y.C.,61761,4590.641
2020-12-16T02:00:00,EST,N.Y.C.,61761,4571.527
2020-12-16T02:05:00,EST,N.Y.C.,61761,4535.1494
2020-12-16T02:10:00,EST,N.Y.C.,61761,4553.004
2020-12-16T02:15:00,EST,N.Y.C.,61761,4536.622
2020-12-16T02:20:00,EST,N.Y.C.,61761,4526.357
2020-12-16T02:25:00,EST,N.Y.C.,61761,4536.669
2020-12-16T02:30:00,EST,N.Y.C.,61761,4528.623
2020-12-16T02:35:00,EST,N.Y.C.,61761,4509.8945
2020-12-16T02:40:00,EST,N.Y.C.,61761,4503.654
2020-12-16T02:45:00,EST,N.Y.C.,61761,4508.1934
2020-12-16T02:50:00,EST,N.Y.C.,61761,4496.0527
2020-12-16T02:55:00,EST,N.Y.C.,61761,4477.4375
2020-12-16T03:00:00,EST,N.Y.C.,61761,4483.542
2020-12-16T03:05:00,EST,N.Y.C.,61761,4497.7246
2020-12-16T03:10:00,EST,N.Y.C.,61761,4482.2007
2020-12-16T03:15:00,EST,N.Y.C.,61761,4496.183
2020-12-16T03:20:00,EST,N.Y.C.,61761,4513.208
2020-12-16T03:25:00,EST,N.Y.C.,61761,4508.826
2020-12-16T03:30:00,EST,N.Y.C.,61761,4501.862
2020-12-16T03:35:00,EST,N.Y.C.,61761,4504.559
2020-12-16T03:40:00,EST,N.Y.C.,61761,4477.9175
2020-12-16T03:45:00,EST,N.Y.C.,61761,4481.5254
2020-12-16T03:50:00,EST,N.Y.C.,61761,4468.616
2020-12-16T03:55:00,EST,N.Y.C.,61761,4492.1553
2020-12-16T04:00:00,EST,N.Y.C.,61761,4470.1025
2020-12-16T04:05:00,EST,N.Y.C.,61761,4495.6
2020-12-16T04:10:00,EST,N.Y.C.,61761,4494.155
2020-12-16T04:15:00,EST,N.Y.C.,61761,4498.3022
2020-12-16T04:20:00,EST,N.Y.C.,61761,4491.5186
2020-12-16T04:25:00,EST,N.Y.C.,61761,4504.034000000001
2020-12-16T04:30:00,EST,N.Y.C.,61761,4515.8325
2020-12-16T04:35:00,EST,N.Y.C.,61761,4544.4634
2020-12-16T04:40:00,EST,N.Y.C.,61761,4537.491
2020-12-16T04:45:00,EST,N.Y.C.,61761,4555.7429999999995
2020-12-16T04:50:00,EST,N.Y.C.,61761,4560.3047
2020-12-16T04:55:00,EST,N.Y.C.,61761,4556.592000000001
2020-12-16T05:00:00,EST,N.Y.C.,61761,4552.3096
2020-12-16T05:05:00,EST,N.Y.C.,61761,4560.235
2020-12-16T05:10:00,EST,N.Y.C.,61761,4618.413
2020-12-16T05:15:00,EST,N.Y.C.,61761,4632.129
2020-12-16T05:18:48,EST,N.Y.C.,61761,4685.6035
2020-12-16T05:20:00,EST,N.Y.C.,61761,4694.6904
2020-12-16T05:20:06,EST,N.Y.C.,61761,4705.748
2020-12-16T05:25:00,EST,N.Y.C.,61761,4702.677
2020-12-16T05:25:48,EST,N.Y.C.,61761,4665.1646
2020-12-16T05:30:00,EST,N.Y.C.,61761,4636.402
2020-12-16T05:35:00,EST,N.Y.C.,61761,4524.571
2020-12-16T05:40:00,EST,N.Y.C.,61761,4513.985
2020-12-16T05:42:30,EST,N.Y.C.,61761,4836.263
2020-12-16T05:44:30,EST,N.Y.C.,61761,4833.709
2020-12-16T05:45:00,EST,N.Y.C.,61761,4802.3965
2020-12-16T05:50:00,EST,N.Y.C.,61761,4811.792
2020-12-16T05:55:00,EST,N.Y.C.,61761,4813.9067
2020-12-16T06:00:00,EST,N.Y.C.,61761,4870.2173
2020-12-16T06:05:00,EST,N.Y.C.,61761,4948.4644
2020-12-16T06:10:00,EST,N.Y.C.,61761,4930.623
2020-12-16T06:15:00,EST,N.Y.C.,61761,4981.532
2020-12-16T06:20:00,EST,N.Y.C.,61761,5041.13
2020-12-16T06:25:00,EST,N.Y.C.,61761,5048.223
2020-12-16T06:30:00,EST,N.Y.C.,61761,5076.7476
2020-12-16T06:35:00,EST,N.Y.C.,61761,5091.222
2020-12-16T06:40:00,EST,N.Y.C.,61761,5156.9487
2020-12-16T06:45:00,EST,N.Y.C.,61761,5193.8706
2020-12-16T06:50:00,EST,N.Y.C.,61761,5221.622
2020-12-16T06:55:00,EST,N.Y.C.,61761,5246.8687
2020-12-16T07:00:00,EST,N.Y.C.,61761,5304.4336
2020-12-16T07:05:00,EST,N.Y.C.,61761,5345.9277
2020-12-16T07:10:00,EST,N.Y.C.,61761,5377.9580000000005
2020-12-16T07:15:00,EST,N.Y.C.,61761,5416.6963
2020-12-16T07:20:00,EST,N.Y.C.,61761,5462.132
2020-12-16T07:25:00,EST,N.Y.C.,61761,5493.0664
2020-12-16T07:30:00,EST,N.Y.C.,61761,5526.4053
2020-12-16T07:35:00,EST,N.Y.C.,61761,5555.2686
2020-12-16T07:40:00,EST,N.Y.C.,61761,5581.943
2020-12-16T07:45:00,EST,N.Y.C.,61761,5614.21
2020-12-16T07:50:00,EST,N.Y.C.,61761,5605.655
2020-12-16T07:55:00,EST,N.Y.C.,61761,5644.493
2020-12-16T08:00:00,EST,N.Y.C.,61761,5666.9224
2020-12-16T08:05:00,EST,N.Y.C.,61761,5673.7627
2020-12-16T08:10:00,EST,N.Y.C.,61761,5738.0537
2020-12-16T08:15:00,EST,N.Y.C.,61761,5781.505
2020-12-16T08:20:00,EST,N.Y.C.,61761,5772.8633
2020-12-16T08:25:00,EST,N.Y.C.,61761,5791.1704
2020-12-16T08:30:00,EST,N.Y.C.,61761,5836.63
2020-12-16T08:35:00,EST,N.Y.C.,61761,5855.387
2020-12-16T08:40:00,EST,N.Y.C.,61761,5865.933000000001
2020-12-16T08:45:00,EST,N.Y.C.,61761,5921.9580000000005
2020-12-16T08:50:00,EST,N.Y.C.,61761,5959.215999999999
2020-12-16T08:55:00,EST,N.Y.C.,61761,5971.9126
2020-12-16T09:00:00,EST,N.Y.C.,61761,5969.5586
2020-12-16T09:05:00,EST,N.Y.C.,61761,6040.9834
2020-12-16T09:10:00,EST,N.Y.C.,61761,6022.786
2020-12-16T09:15:00,EST,N.Y.C.,61761,6041.868
2020-12-16T09:20:00,EST,N.Y.C.,61761,6047.033
2020-12-16T09:25:00,EST,N.Y.C.,61761,6098.3525
2020-12-16T09:30:00,EST,N.Y.C.,61761,6062.7944
2020-12-16T09:35:00,EST,N.Y.C.,61761,6073.3423
2020-12-16T09:39:12,EST,N.Y.C.,61761,6090.5835
2020-12-16T09:40:00,EST,N.Y.C.,61761,6113.1445
2020-12-16T09:40:48,EST,N.Y.C.,61761,6083.174
2020-12-16T09:45:00,EST,N.Y.C.,61761,6105.9526
2020-12-16T09:50:00,EST,N.Y.C.,61761,6106.4253
2020-12-16T09:55:00,EST,N.Y.C.,61761,6150.1113
2020-12-16T10:00:00,EST,N.Y.C.,61761,6136.2373
2020-12-16T10:05:00,EST,N.Y.C.,61761,6138.6875
2020-12-16T10:10:00,EST,N.Y.C.,61761,6183.03
2020-12-16T10:15:00,EST,N.Y.C.,61761,6246.6465
2020-12-16T10:20:00,EST,N.Y.C.,61761,6211.883000000001
2020-12-16T10:25:00,EST,N.Y.C.,61761,6219.543000000001
2020-12-16T10:30:00,EST,N.Y.C.,61761,6225.6094
2020-12-16T10:35:00,EST,N.Y.C.,61761,6228.880999999999
2020-12-16T10:40:00,EST,N.Y.C.,61761,6277.7354
2020-12-16T10:45:00,EST,N.Y.C.,61761,6241.158
2020-12-16T10:50:00,EST,N.Y.C.,61761,6250.342
2020-12-16T10:55:00,EST,N.Y.C.,61761,6284.7466
2020-12-16T11:00:00,EST,N.Y.C.,61761,6284.8174
2020-12-16T11:05:00,EST,N.Y.C.,61761,6288.9595
2020-12-16T11:10:00,EST,N.Y.C.,61761,6289.1973
2020-12-16T11:15:00,EST,N.Y.C.,61761,6283.1035
2020-12-16T11:20:00,EST,N.Y.C.,61761,6283.87
2020-12-16T11:25:00,EST,N.Y.C.,61761,6328.76
2020-12-16T11:30:00,EST,N.Y.C.,61761,6331.539000000001
2020-12-16T11:31:39,EST,N.Y.C.,61761,6337.4644
2020-12-16T11:33:08,EST,N.Y.C.,61761,6341.842
2020-12-16T11:35:00,EST,N.Y.C.,61761,6326.414000000001
2020-12-16T11:40:00,EST,N.Y.C.,61761,6345.334
2020-12-16T11:41:02,EST,N.Y.C.,61761,6370.5693
2020-12-16T11:45:00,EST,N.Y.C.,61761,6361.0186
2020-12-16T11:46:02,EST,N.Y.C.,61761,6374.743
2020-12-16T11:46:50,EST,N.Y.C.,61761,6370.0195
2020-12-16T11:50:00,EST,N.Y.C.,61761,6384.713000000001
2020-12-16T11:55:00,EST,N.Y.C.,61761,6344.67
2020-12-16T12:00:00,EST,N.Y.C.,61761,6391.378000000001
2020-12-16T12:01:50,EST,N.Y.C.,61761,6384.5264
2020-12-16T12:03:26,EST,N.Y.C.,61761,6391.13
2020-12-16T12:05:00,EST,N.Y.C.,61761,6403.5957
2020-12-16T12:10:00,EST,N.Y.C.,61761,6392.509
2020-12-16T12:15:00,EST,N.Y.C.,61761,6360.9277
2020-12-16T12:20:00,EST,N.Y.C.,61761,6385.866999999999
2020-12-16T12:25:00,EST,N.Y.C.,61761,6396.996999999999
2020-12-16T12:30:00,EST,N.Y.C.,61761,6388.46
2020-12-16T12:35:00,EST,N.Y.C.,61761,6408.0273
2020-12-16T12:40:00,EST,N.Y.C.,61761,6378.5493
2020-12-16T12:45:00,EST,N.Y.C.,61761,6402.4766
2020-12-16T12:50:00,EST,N.Y.C.,61761,6380.408
2020-12-16T12:55:00,EST,N.Y.C.,61761,6420.727
2020-12-16T13:00:00,EST,N.Y.C.,61761,6375.2725
2020-12-16T13:05:00,EST,N.Y.C.,61761,6377.6694
2020-12-16T13:10:00,EST,N.Y.C.,61761,6394.6797
2020-12-16T13:15:00,EST,N.Y.C.,61761,6411.812
2020-12-16T13:20:00,EST,N.Y.C.,61761,6389.585
2020-12-16T13:25:00,EST,N.Y.C.,61761,6401.4893
2020-12-16T13:30:00,EST,N.Y.C.,61761,6414.839
2020-12-16T13:35:00,EST,N.Y.C.,61761,6385.0830000000005
2020-12-16T13:40:00,EST,N.Y.C.,61761,6424.6035
2020-12-16T13:45:00,EST,N.Y.C.,61761,6402.656
2020-12-16T13:50:00,EST,N.Y.C.,61761,6390.2324
2020-12-16T13:55:00,EST,N.Y.C.,61761,6426.8545
2020-12-16T14:00:00,EST,N.Y.C.,61761,6391.209
2020-12-16T14:05:00,EST,N.Y.C.,61761,6402.8013
2020-12-16T14:10:00,EST,N.Y.C.,61761,6392.109
2020-12-16T14:15:00,EST,N.Y.C.,61761,6424.8066
2020-12-16T14:20:00,EST,N.Y.C.,61761,6396.9375
2020-12-16T14:25:00,EST,N.Y.C.,61761,6415.9355
2020-12-16T14:30:00,EST,N.Y.C.,61761,6408.0215
2020-12-16T14:35:00,EST,N.Y.C.,61761,6427.3013
2020-12-16T14:40:00,EST,N.Y.C.,61761,6416.544
2020-12-16T14:45:00,EST,N.Y.C.,61761,6404.2607
2020-12-16T14:50:00,EST,N.Y.C.,61761,6404.573
2020-12-16T14:55:00,EST,N.Y.C.,61761,6382.9580000000005
2020-12-16T15:00:00,EST,N.Y.C.,61761,6405.2363
2020-12-16T15:05:00,EST,N.Y.C.,61761,6415.9169999999995
2020-12-16T15:10:00,EST,N.Y.C.,61761,6401.1724
2020-12-16T15:15:00,EST,N.Y.C.,61761,6428.8945
2020-12-16T15:20:00,EST,N.Y.C.,61761,6417.7876
2020-12-16T15:25:00,EST,N.Y.C.,61761,6431.776999999999
2020-12-16T15:30:00,EST,N.Y.C.,61761,6423.3857
2020-12-16T15:35:00,EST,N.Y.C.,61761,6432.696
2020-12-16T15:40:00,EST,N.Y.C.,61761,6425.84
2020-12-16T15:45:00,EST,N.Y.C.,61761,6472.9053
2020-12-16T15:50:00,EST,N.Y.C.,61761,6462.0547
2020-12-16T15:55:00,EST,N.Y.C.,61761,6474.798000000001
2020-12-16T16:00:00,EST,N.Y.C.,61761,6483.455
2020-12-16T16:05:00,EST,N.Y.C.,61761,6538.8125
2020-12-16T16:10:00,EST,N.Y.C.,61761,6528.8213
2020-12-16T16:15:00,EST,N.Y.C.,61761,6537.635
2020-12-16T16:20:00,EST,N.Y.C.,61761,6518.8945
2020-12-16T16:25:00,EST,N.Y.C.,61761,6592.826
2020-12-16T16:30:00,EST,N.Y.C.,61761,6587.3594
2020-12-16T16:35:00,EST,N.Y.C.,61761,6627.233
2020-12-16T16:40:00,EST,N.Y.C.,61761,6620.8184
2020-12-16T16:45:00,EST,N.Y.C.,61761,6633.6269999999995
2020-12-16T16:50:00,EST,N.Y.C.,61761,6659.232
2020-12-16T16:55:00,EST,N.Y.C.,61761,6694.175
2020-12-16T17:00:00,EST,N.Y.C.,61761,6666.3240000000005
2020-12-16T17:05:00,EST,N.Y.C.,61761,6691.0419999999995
2020-12-16T17:10:00,EST,N.Y.C.,61761,6691.241999999999
2020-12-16T17:15:00,EST,N.Y.C.,61761,6691.868
2020-12-16T17:20:00,EST,N.Y.C.,61761,6686.3027
2020-12-16T17:25:00,EST,N.Y.C.,61761,6717.1094
2020-12-16T17:30:00,EST,N.Y.C.,61761,6672.4717
2020-12-16T17:35:00,EST,N.Y.C.,61761,6717.672
2020-12-16T17:40:00,EST,N.Y.C.,61761,6689.0117
2020-12-16T17:45:00,EST,N.Y.C.,61761,6667.9785
2020-12-16T17:50:00,EST,N.Y.C.,61761,6664.415
2020-12-16T17:55:00,EST,N.Y.C.,61761,6697.638000000001
2020-12-16T18:00:00,EST,N.Y.C.,61761,6697.3003
2020-12-16T18:05:00,EST,N.Y.C.,61761,6678.2207
2020-12-16T18:10:00,EST,N.Y.C.,61761,6625.3633
2020-12-16T18:15:00,EST,N.Y.C.,61761,6603.753000000001
2020-12-16T18:20:00,EST,N.Y.C.,61761,6588.5977
2020-12-16T18:25:00,EST,N.Y.C.,61761,6582.7256
2020-12-16T18:30:00,EST,N.Y.C.,61761,6553.0615
2020-12-16T18:35:00,EST,N.Y.C.,61761,6552.244000000001
2020-12-16T18:40:00,EST,N.Y.C.,61761,6544.343000000001
2020-12-16T18:45:00,EST,N.Y.C.,61761,6560.187
2020-12-16T18:50:00,EST,N.Y.C.,61761,6501.4980000000005
2020-12-16T18:55:00,EST,N.Y.C.,61761,6516.6006
2020-12-16T19:00:00,EST,N.Y.C.,61761,6511.2734
2020-12-16T19:05:00,EST,N.Y.C.,61761,6474.1855
2020-12-16T19:10:00,EST,N.Y.C.,61761,6438.8057
2020-12-16T19:15:00,EST,N.Y.C.,61761,6460.5215
2020-12-16T19:20:00,EST,N.Y.C.,61761,6445.339
2020-12-16T19:25:00,EST,N.Y.C.,61761,6438.8633
2020-12-16T19:30:00,EST,N.Y.C.,61761,6423.8096
2020-12-16T19:35:00,EST,N.Y.C.,61761,6395.366999999999
2020-12-16T19:40:00,EST,N.Y.C.,61761,6364.701
2020-12-16T19:45:00,EST,N.Y.C.,61761,6377.8213
2020-12-16T19:50:00,EST,N.Y.C.,61761,6346.7363
2020-12-16T19:55:00,EST,N.Y.C.,61761,6323.293000000001
2020-12-16T20:00:00,EST,N.Y.C.,61761,6277.8823
2020-12-16T20:05:00,EST,N.Y.C.,61761,6264.6733
2020-12-16T20:10:00,EST,N.Y.C.,61761,6265.2734
2020-12-16T20:15:00,EST,N.Y.C.,61761,6251.7344
2020-12-16T20:20:00,EST,N.Y.C.,61761,6220.0977
2020-12-16T20:25:00,EST,N.Y.C.,61761,6222.5127
2020-12-16T20:30:00,EST,N.Y.C.,61761,6202.7627
2020-12-16T20:35:00,EST,N.Y.C.,61761,6180.0019999999995
2020-12-16T20:40:00,EST,N.Y.C.,61761,6153.2207
2020-12-16T20:45:00,EST,N.Y.C.,61761,6131.29
2020-12-16T20:50:00,EST,N.Y.C.,61761,6128.419
2020-12-16T20:55:00,EST,N.Y.C.,61761,6119.1140000000005
2020-12-16T21:00:00,EST,N.Y.C.,61761,6104.1006
2020-12-16T21:05:00,EST,N.Y.C.,61761,6076.471
2020-12-16T21:10:00,EST,N.Y.C.,61761,6041.34
2020-12-16T21:15:00,EST,N.Y.C.,61761,6000.8
2020-12-16T21:20:00,EST,N.Y.C.,61761,5962.9365
2020-12-16T21:25:00,EST,N.Y.C.,61761,5928.1855
2020-12-16T21:30:00,EST,N.Y.C.,61761,5933.173000000001
2020-12-16T21:35:00,EST,N.Y.C.,61761,5926.376
2020-12-16T21:40:00,EST,N.Y.C.,61761,5899.494000000001
2020-12-16T21:45:00,EST,N.Y.C.,61761,5869.865
2020-12-16T21:50:00,EST,N.Y.C.,61761,5875.425
2020-12-16T21:55:00,EST,N.Y.C.,61761,5874.467
2020-12-16T22:00:00,EST,N.Y.C.,61761,5858.553000000001
2020-12-16T22:05:00,EST,N.Y.C.,61761,5773.045999999999
2020-12-16T22:10:00,EST,N.Y.C.,61761,5711.9473
2020-12-16T22:15:00,EST,N.Y.C.,61761,5738.384
2020-12-16T22:20:00,EST,N.Y.C.,61761,5703.0327
2020-12-16T22:25:00,EST,N.Y.C.,61761,5658.590999999999
2020-12-16T22:30:00,EST,N.Y.C.,61761,5670.3975
2020-12-16T22:35:00,EST,N.Y.C.,61761,5621.1313
2020-12-16T22:40:00,EST,N.Y.C.,61761,5612.039000000001
2020-12-16T22:45:00,EST,N.Y.C.,61761,5555.8145
2020-12-16T22:50:00,EST,N.Y.C.,61761,5571.8096
2020-12-16T22:55:00,EST,N.Y.C.,61761,5484.5967
2020-12-16T23:00:00,EST,N.Y.C.,61761,5468.1787
2020-12-16T23:05:00,EST,N.Y.C.,61761,5403.5723
2020-12-16T23:10:00,EST,N.Y.C.,61761,5433.528
2020-12-16T23:15:00,EST,N.Y.C.,61761,5408.090999999999
2020-12-16T23:20:00,EST,N.Y.C.,61761,5372.1743
2020-12-16T23:25:00,EST,N.Y.C.,61761,5336.07
2020-12-16T23:30:00,EST,N.Y.C.,61761,5356.3833
2020-12-16T23:35:00,EST,N.Y.C.,61761,5280.8545
2020-12-16T23:40:00,EST,N.Y.C.,61761,5235.499
2020-12-16T23:40:31,EST,N.Y.C.,61761,5222.295999999999
2020-12-16T23:45:00,EST,N.Y.C.,61761,5250.6387
